date,sku_id,category,demand,price,is_promotion,stock_available,competitor_oos
2023-06-13,SKU_002,Apparel,88,1372.14,0,464,0
2023-06-14,SKU_002,Apparel,95,1199.92,0,107,0
2023-06-15,SKU_002,Apparel,90,1346.77,0,266,0
2023-06-16,SKU_002,Apparel,97,1250.11,0,439,0
2023-06-17,SKU_002,Apparel,111,1210.98,0,497,0
2023-06-18,SKU_002,Apparel,97,1410.22,0,62,0
2023-06-19,SKU_002,Apparel,101,1227.29,0,93,0
2023-06-20,SKU_002,Apparel,94,1412.92,0,468,0
2023-06-21,SKU_002,Apparel,84,1189.05,0,452,0
2023-06-22,SKU_002,Apparel,98,1413.36,0,93,0
2023-06-23,SKU_002,Apparel,83,1380.75,0,366,0
2023-06-24,SKU_002,Apparel,118,1419.1,0,404,0
2023-06-25,SKU_002,Apparel,109,1261.3,0,190,0
2023-06-26,SKU_002,Apparel,112,1241.35,0,288,0
2023-06-27,SKU_002,Apparel,109,1243.92,0,345,0
2023-06-28,SKU_002,Apparel,95,1179.99,0,478,0
2023-06-29,SKU_002,Apparel,89,1226.28,0,401,0
2023-06-30,SKU_002,Apparel,93,1229.21,0,329,0
2023-07-01,SKU_002,Apparel,119,1420.76,0,208,0
2023-07-02,SKU_002,Apparel,112,1332.73,0,335,0
2023-07-03,SKU_002,Apparel,98,1364.57,0,195,0
2023-07-04,SKU_002,Apparel,82,1401.26,0,200,0
2023-07-05,SKU_002,Apparel,74,1385.5,0,439,0
2023-07-06,SKU_002,Apparel,94,1299.12,0,155,0
2023-07-07,SKU_002,Apparel,89,1388.43,0,473,0
2023-07-08,SKU_002,Apparel,96,1403.33,0,55,0
2023-07-09,SKU_002,Apparel,114,1253.59,0,428,0
2023-07-10,SKU_002,Apparel,103,1354.3,0,145,0
2023-07-11,SKU_002,Apparel,94,1420.0,0,386,0
2023-07-12,SKU_002,Apparel,85,1343.45,0,340,0
2023-07-13,SKU_002,Apparel,103,1415.07,0,199,0
2023-07-14,SKU_002,Apparel,86,1426.39,0,52,0
2023-07-15,SKU_002,Apparel,236,1428.28,0,125,0
2023-07-16,SKU_002,Apparel,158,1200.38,0,282,0
2023-07-17,SKU_002,Apparel,132,1220.57,0,251,0
2023-07-18,SKU_002,Apparel,106,1248.91,0,305,0
2023-07-19,SKU_002,Apparel,97,1407.32,0,330,0
2023-07-20,SKU_002,Apparel,89,1277.73,0,74,0
2023-07-21,SKU_002,Apparel,89,1376.22,0,363,0
2023-07-22,SKU_002,Apparel,120,1182.71,0,404,0
2023-07-23,SKU_002,Apparel,106,1325.62,0,275,0
2023-07-24,SKU_002,Apparel,92,1384.77,0,263,0
2023-07-25,SKU_002,Apparel,92,1422.32,0,258,0
2023-07-26,SKU_002,Apparel,96,1409.8,0,347,0
2023-07-27,SKU_002,Apparel,89,1409.91,0,380,0
2023-07-28,SKU_002,Apparel,91,1392.0,0,236,0
2023-07-29,SKU_002,Apparel,111,1320.63,0,311,0
2023-07-30,SKU_002,Apparel,105,1233.5,0,347,0
2023-07-31,SKU_002,Apparel,101,1321.95,0,382,0
2023-08-01,SKU_002,Apparel,91,1185.18,0,460,0
2023-08-02,SKU_002,Apparel,93,1353.41,0,121,0
2023-08-03,SKU_002,Apparel,90,1311.96,0,429,0
2023-08-04,SKU_002,Apparel,99,1279.81,0,303,0
2023-08-05,SKU_002,Apparel,107,1251.6,0,341,0
2023-08-06,SKU_002,Apparel,106,1381.44,0,374,0
2023-08-07,SKU_002,Apparel,94,1243.75,0,200,0
2023-08-08,SKU_002,Apparel,88,1223.95,0,120,0
2023-08-09,SKU_002,Apparel,92,1283.96,0,244,0
2023-08-10,SKU_002,Apparel,87,1294.94,0,480,0
2023-08-11,SKU_002,Apparel,82,1317.7,0,113,0
2023-08-12,SKU_002,Apparel,112,1246.1,0,360,0
2023-08-13,SKU_002,Apparel,110,1238.77,0,213,0
2023-08-14,SKU_002,Apparel,91,1275.02,0,273,0
2023-08-15,SKU_002,Apparel,89,1178.11,0,94,0
2023-08-16,SKU_002,Apparel,94,1256.79,0,83,0
2023-08-17,SKU_002,Apparel,97,1236.6,0,71,0
2023-08-18,SKU_002,Apparel,83,1256.73,0,416,0
2023-08-19,SKU_002,Apparel,103,1275.96,0,119,0
2023-08-20,SKU_002,Apparel,105,1396.46,0,384,0
2023-08-21,SKU_002,Apparel,97,1383.27,0,387,0
2023-08-22,SKU_002,Apparel,101,1180.87,0,392,0
2023-08-23,SKU_002,Apparel,86,1343.5,0,349,0
2023-08-24,SKU_002,Apparel,104,1190.2,0,347,0
2023-08-25,SKU_002,Apparel,95,1199.57,0,208,0
2023-08-26,SKU_002,Apparel,86,1340.42,0,490,0
2023-08-27,SKU_002,Apparel,130,1425.05,0,337,0
2023-08-28,SKU_002,Apparel,94,1330.02,0,421,0
2023-08-29,SKU_002,Apparel,111,1341.96,0,401,0
2023-08-30,SKU_002,Apparel,85,1390.08,0,351,0
2023-08-31,SKU_002,Apparel,92,1241.57,0,444,0
2023-09-01,SKU_002,Apparel,89,1313.6,0,53,0
2023-09-02,SKU_002,Apparel,116,1234.98,0,258,0
2023-09-03,SKU_002,Apparel,132,1400.3,0,397,0
2023-09-04,SKU_002,Apparel,97,1371.98,0,248,0
2023-09-05,SKU_002,Apparel,83,1234.84,0,329,0
2023-09-06,SKU_002,Apparel,87,1243.88,0,355,0
2023-09-07,SKU_002,Apparel,93,1344.16,0,244,0
2023-09-08,SKU_002,Apparel,103,1323.48,0,499,0
2023-09-09,SKU_002,Apparel,101,1368.06,0,435,0
2023-09-10,SKU_002,Apparel,97,1240.78,0,330,0
2023-09-11,SKU_002,Apparel,108,1173.88,0,315,0
2023-09-12,SKU_002,Apparel,84,1331.56,0,410,0
2023-09-13,SKU_002,Apparel,99,1338.55,0,352,0
2023-09-14,SKU_002,Apparel,102,1180.79,0,90,0
2023-09-15,SKU_002,Apparel,96,1428.1,0,209,0
2023-09-16,SKU_002,Apparel,118,1255.35,0,125,0
2023-09-17,SKU_002,Apparel,111,1176.33,0,59,0
2023-09-18,SKU_002,Apparel,91,1176.34,0,109,0
2023-09-19,SKU_002,Apparel,90,1371.08,0,484,0
2023-09-20,SKU_002,Apparel,82,1245.98,0,208,0
2023-09-21,SKU_002,Apparel,95,1378.38,0,243,0
2023-09-22,SKU_002,Apparel,107,1299.07,0,443,0
2023-09-23,SKU_002,Apparel,128,1311.13,0,406,0
2023-09-24,SKU_002,Apparel,97,1407.41,0,381,0
2023-09-25,SKU_002,Apparel,102,1208.25,0,85,0
2023-09-26,SKU_002,Apparel,80,1386.69,0,197,0
2023-09-27,SKU_002,Apparel,101,1414.85,0,244,0
2023-09-28,SKU_002,Apparel,100,1190.32,0,198,0
2023-09-29,SKU_002,Apparel,86,1333.74,0,280,0
2023-09-30,SKU_002,Apparel,122,1313.7,0,248,0
2023-10-01,SKU_002,Apparel,101,1201.91,0,64,0
2023-10-02,SKU_002,Apparel,95,1195.97,0,421,0
2023-10-03,SKU_002,Apparel,99,1336.65,0,305,0
2023-10-04,SKU_002,Apparel,90,1169.11,0,336,0
2023-10-05,SKU_002,Apparel,96,1252.94,0,132,0
2023-10-06,SKU_002,Apparel,105,1268.87,0,499,0
2023-10-07,SKU_002,Apparel,114,1326.83,0,268,0
2023-10-08,SKU_002,Apparel,109,1250.92,0,392,0
2023-10-09,SKU_002,Apparel,91,1190.15,0,472,0
2023-10-10,SKU_002,Apparel,93,1307.28,0,267,0
2023-10-11,SKU_002,Apparel,96,1186.2,0,69,0
2023-10-12,SKU_002,Apparel,104,1254.04,0,160,0
2023-10-13,SKU_002,Apparel,96,1251.8,0,243,0
2023-10-14,SKU_002,Apparel,342,1251.0,0,484,1
2023-10-15,SKU_002,Apparel,187,1263.84,0,237,0
2023-10-16,SKU_002,Apparel,147,1349.25,0,158,0
2023-10-17,SKU_002,Apparel,130,1235.8,0,216,0
2023-10-18,SKU_002,Apparel,93,1358.82,0,222,0
2023-10-19,SKU_002,Apparel,103,1371.83,0,446,0
2023-10-20,SKU_002,Apparel,111,1389.92,0,260,0
2023-10-21,SKU_002,Apparel,103,1227.82,0,249,0
2023-10-22,SKU_002,Apparel,134,1309.75,0,69,0
2023-10-23,SKU_002,Apparel,88,1338.46,0,289,0
2023-10-24,SKU_002,Apparel,95,1310.52,0,316,0
2023-10-25,SKU_002,Apparel,86,1334.79,0,460,0
2023-10-26,SKU_002,Apparel,94,1239.71,0,439,0
2023-10-27,SKU_002,Apparel,100,1234.65,0,279,0
2023-10-28,SKU_002,Apparel,104,1422.93,0,377,0
2023-10-29,SKU_002,Apparel,116,1320.6,0,423,0
2023-10-30,SKU_002,Apparel,102,1256.73,0,100,0
2023-10-31,SKU_002,Apparel,100,1405.87,0,95,0
2023-11-01,SKU_002,Apparel,96,1422.45,0,430,0
2023-11-02,SKU_002,Apparel,95,1351.51,0,490,0
2023-11-03,SKU_002,Apparel,94,1410.88,0,56,0
2023-11-04,SKU_002,Apparel,115,1287.1,0,60,0
2023-11-05,SKU_002,Apparel,119,1374.35,0,77,0
2023-11-06,SKU_002,Apparel,76,1319.71,0,362,0
2023-11-07,SKU_002,Apparel,89,1257.25,0,213,0
2023-11-08,SKU_002,Apparel,92,1212.24,0,84,0
2023-11-09,SKU_002,Apparel,76,1273.2,0,128,0
2023-11-10,SKU_002,Apparel,88,1286.55,0,266,0
2023-11-11,SKU_002,Apparel,97,1340.49,0,113,0
2023-11-12,SKU_002,Apparel,101,1287.94,0,471,0
2023-11-13,SKU_002,Apparel,74,1358.88,0,386,0
2023-11-14,SKU_002,Apparel,84,1417.1,0,218,0
2023-11-15,SKU_002,Apparel,89,1305.56,0,355,0
2023-11-16,SKU_002,Apparel,87,1273.4,0,357,0
2023-11-17,SKU_002,Apparel,87,1344.63,0,53,0
2023-11-18,SKU_002,Apparel,108,1359.89,0,476,0
2023-11-19,SKU_002,Apparel,104,1180.0,0,227,0
2023-11-20,SKU_002,Apparel,100,1395.62,0,340,0
2023-11-21,SKU_002,Apparel,91,1245.86,0,293,0
2023-11-22,SKU_002,Apparel,89,1189.7,0,332,0
2023-11-23,SKU_002,Apparel,85,1213.81,0,462,0
2023-11-24,SKU_002,Apparel,96,1206.37,0,96,0
2023-11-25,SKU_002,Apparel,110,1328.72,0,88,0
2023-11-26,SKU_002,Apparel,121,1413.2,0,481,0
2023-11-27,SKU_002,Apparel,104,1189.93,0,252,0
2023-11-28,SKU_002,Apparel,97,1374.71,0,317,0
2023-11-29,SKU_002,Apparel,98,1241.08,0,302,0
2023-11-30,SKU_002,Apparel,99,1201.41,0,491,0
2023-12-01,SKU_002,Apparel,107,1377.38,0,68,0
2023-12-02,SKU_002,Apparel,99,1303.23,0,144,0
2023-12-03,SKU_002,Apparel,117,1257.91,0,295,0
2023-12-04,SKU_002,Apparel,105,1191.48,0,296,0
2023-12-05,SKU_002,Apparel,97,1260.43,0,307,0
2023-12-06,SKU_002,Apparel,81,1336.4,0,422,0
2023-12-07,SKU_002,Apparel,92,1364.5,0,235,0
2023-12-08,SKU_002,Apparel,82,1284.08,0,492,0
2023-12-09,SKU_002,Apparel,111,1220.91,0,245,0
2023-12-10,SKU_002,Apparel,101,1260.84,0,142,0
2023-12-11,SKU_002,Apparel,94,1284.81,0,134,0
2023-12-12,SKU_002,Apparel,100,1276.69,0,193,0
2023-12-13,SKU_002,Apparel,93,1276.95,0,228,0
2023-12-14,SKU_002,Apparel,95,1331.64,0,314,0
2023-12-15,SKU_002,Apparel,98,1242.72,0,492,0
2023-12-16,SKU_002,Apparel,118,1228.02,0,344,0
2023-12-17,SKU_002,Apparel,125,1172.31,0,436,0
2023-12-18,SKU_002,Apparel,82,1217.02,0,397,0
2023-12-19,SKU_002,Apparel,99,1269.15,0,343,0
2023-12-20,SKU_002,Apparel,82,1302.04,0,196,0
2023-12-21,SKU_002,Apparel,91,1219.54,0,224,0
2023-12-22,SKU_002,Apparel,99,1300.48,0,134,0
2023-12-23,SKU_002,Apparel,113,1304.31,0,244,0
2023-12-24,SKU_002,Apparel,109,1397.21,0,365,0
2023-12-25,SKU_002,Apparel,189,1407.48,0,376,0
2023-12-26,SKU_002,Apparel,122,1180.55,0,474,0
2023-12-27,SKU_002,Apparel,126,1286.32,0,315,0
2023-12-28,SKU_002,Apparel,136,1414.86,0,159,0
2023-12-29,SKU_002,Apparel,77,1412.51,0,394,0
2023-12-30,SKU_002,Apparel,97,1202.08,0,203,0
2023-12-31,SKU_002,Apparel,120,1212.25,0,328,0
2024-01-01,SKU_002,Apparel,104,1426.17,0,476,0
2024-01-02,SKU_002,Apparel,92,1343.79,0,368,0
2024-01-03,SKU_002,Apparel,90,1343.28,0,228,0
2024-01-04,SKU_002,Apparel,104,1276.57,0,269,0
2024-01-05,SKU_002,Apparel,88,1256.23,0,351,0
2024-01-06,SKU_002,Apparel,114,1419.33,0,143,0
2024-01-07,SKU_002,Apparel,117,1296.51,0,246,0
2024-01-08,SKU_002,Apparel,100,1311.19,0,419,0
2024-01-09,SKU_002,Apparel,103,1255.35,0,125,0
2024-01-10,SKU_002,Apparel,93,1260.01,0,252,0
2024-01-11,SKU_002,Apparel,91,1388.31,0,358,0
2024-01-12,SKU_002,Apparel,95,1358.82,0,265,0
2024-01-13,SKU_002,Apparel,114,1272.85,0,100,0
2024-01-14,SKU_002,Apparel,119,1173.43,0,324,0
2024-01-15,SKU_002,Apparel,107,1255.92,0,488,0
2024-01-16,SKU_002,Apparel,102,1265.78,0,77,0
2024-01-17,SKU_002,Apparel,87,1378.02,0,302,0
2024-01-18,SKU_002,Apparel,97,1288.52,0,343,0
2024-01-19,SKU_002,Apparel,101,1273.73,0,392,0
2024-01-20,SKU_002,Apparel,108,1333.5,0,468,0
2024-01-21,SKU_002,Apparel,114,1271.98,0,95,0
2024-01-22,SKU_002,Apparel,80,1202.24,0,114,0
2024-01-23,SKU_002,Apparel,111,1261.17,0,164,0
2024-01-24,SKU_002,Apparel,93,1277.8,0,207,0
2024-01-25,SKU_002,Apparel,112,1412.97,0,195,0
2024-01-26,SKU_002,Apparel,85,1291.66,0,456,0
2024-01-27,SKU_002,Apparel,116,1250.94,0,477,0
2024-01-28,SKU_002,Apparel,119,1175.65,0,219,0
2024-01-29,SKU_002,Apparel,88,1291.99,0,481,0
2024-01-30,SKU_002,Apparel,81,1349.65,0,158,0
2024-01-31,SKU_002,Apparel,98,1276.24,0,70,0
2024-02-01,SKU_002,Apparel,101,1295.93,0,392,0
2024-02-02,SKU_002,Apparel,107,1251.54,0,295,0
2024-02-03,SKU_002,Apparel,129,1302.56,0,74,0
2024-02-04,SKU_002,Apparel,101,1251.99,0,346,0
2024-02-05,SKU_002,Apparel,79,1359.95,0,478,0
2024-02-06,SKU_002,Apparel,94,1251.9,0,371,0
2024-02-07,SKU_002,Apparel,87,1331.65,0,290,0
2024-02-08,SKU_002,Apparel,94,1263.06,0,393,0
2024-02-09,SKU_002,Apparel,103,1220.1,0,478,0
2024-02-10,SKU_002,Apparel,114,1297.58,0,175,0
2024-02-11,SKU_002,Apparel,122,1324.19,0,452,0
2024-02-12,SKU_002,Apparel,96,1379.12,0,74,0
2024-02-13,SKU_002,Apparel,98,1317.74,0,452,0
2024-02-14,SKU_002,Apparel,97,1211.87,0,385,0
2024-02-15,SKU_002,Apparel,90,1248.71,0,430,0
2024-02-16,SKU_002,Apparel,89,1323.43,0,70,0
2024-02-17,SKU_002,Apparel,130,1190.29,0,88,0
2024-02-18,SKU_002,Apparel,104,1356.95,0,59,0
2024-02-19,SKU_002,Apparel,82,1242.7,0,293,0
2024-02-20,SKU_002,Apparel,96,1262.73,0,64,0
2024-02-21,SKU_002,Apparel,103,1249.33,0,203,0
2024-02-22,SKU_002,Apparel,92,1411.43,0,321,0
2024-02-23,SKU_002,Apparel,101,1352.78,0,310,0
2024-02-24,SKU_002,Apparel,98,1315.78,0,195,0
2024-02-25,SKU_002,Apparel,115,1174.02,0,158,0
2024-02-26,SKU_002,Apparel,96,1356.2,0,144,0
2024-02-27,SKU_002,Apparel,98,1252.17,0,305,0
2024-02-28,SKU_002,Apparel,87,1402.24,0,166,0
2024-02-29,SKU_002,Apparel,80,1405.97,0,122,0
2024-03-01,SKU_002,Apparel,86,1366.55,0,179,0
2024-03-02,SKU_002,Apparel,118,1330.27,0,369,0
2024-03-03,SKU_002,Apparel,116,1336.83,0,200,0
2024-03-04,SKU_002,Apparel,82,1399.36,0,272,0
2024-03-05,SKU_002,Apparel,83,1348.79,0,483,0
2024-03-06,SKU_002,Apparel,92,1216.5,0,202,0
2024-03-07,SKU_002,Apparel,94,1358.57,0,408,0
2024-03-08,SKU_002,Apparel,107,1264.44,0,148,0
2024-03-09,SKU_002,Apparel,121,1280.16,0,423,0
2024-03-10,SKU_002,Apparel,123,1272.57,0,493,0
2024-03-11,SKU_002,Apparel,83,1239.03,0,416,0
2024-03-12,SKU_002,Apparel,99,1253.21,0,84,0
2024-03-13,SKU_002,Apparel,100,1388.92,0,482,0
2024-03-14,SKU_002,Apparel,106,1175.74,0,354,0
2024-03-15,SKU_002,Apparel,107,1185.32,0,160,0
2024-03-16,SKU_002,Apparel,121,1190.51,0,129,0
2024-03-17,SKU_002,Apparel,109,1379.23,0,91,0
2024-03-18,SKU_002,Apparel,102,1395.47,0,59,0
2024-03-19,SKU_002,Apparel,96,1367.76,0,458,0
2024-03-20,SKU_002,Apparel,92,1183.07,0,223,0
2024-03-21,SKU_002,Apparel,103,1336.86,0,75,0
2024-03-22,SKU_002,Apparel,89,1185.65,0,124,0
2024-03-23,SKU_002,Apparel,105,1392.9,0,127,0
2024-03-24,SKU_002,Apparel,107,1346.45,0,408,0
2024-03-25,SKU_002,Apparel,94,1364.42,0,377,0
2024-03-26,SKU_002,Apparel,92,1372.58,0,376,0
2024-03-27,SKU_002,Apparel,101,1203.31,0,434,0
2024-03-28,SKU_002,Apparel,89,1337.15,0,84,0
2024-03-29,SKU_002,Apparel,97,1395.92,0,295,0
2024-03-30,SKU_002,Apparel,121,1418.37,0,279,0
2024-03-31,SKU_002,Apparel,111,1192.0,0,136,0
2022-01-01,SKU_003,Grocery,247,352.41,0,227,0
2022-01-02,SKU_003,Grocery,233,342.15,0,214,0
2022-01-03,SKU_003,Grocery,250,346.27,0,438,0
2022-01-04,SKU_003,Grocery,205,382.59,0,52,0
2022-01-05,SKU_003,Grocery,188,372.65,0,496,0
2022-01-06,SKU_003,Grocery,206,363.35,0,366,0
2022-01-07,SKU_003,Grocery,218,364.73,0,200,0
2022-01-08,SKU_003,Grocery,234,356.82,0,255,0
2022-01-09,SKU_003,Grocery,230,338.52,0,99,0
2022-01-10,SKU_003,Grocery,196,358.17,0,313,0
2022-01-11,SKU_003,Grocery,220,374.37,0,403,0
2022-01-12,SKU_003,Grocery,229,368.23,0,401,0
2022-01-13,SKU_003,Grocery,199,318.02,0,128,0
2022-01-14,SKU_003,Grocery,203,339.03,0,426,0
2022-01-15,SKU_003,Grocery,233,346.39,0,464,0
2022-01-16,SKU_003,Grocery,233,322.61,0,458,0
2022-01-17,SKU_003,Grocery,197,360.39,0,105,0
2022-01-18,SKU_003,Grocery,198,351.1,0,389,0
2022-01-19,SKU_003,Grocery,229,327.76,0,321,0
2022-01-20,SKU_003,Grocery,193,373.66,0,177,0
2022-01-21,SKU_003,Grocery,177,332.01,0,179,0
2022-01-22,SKU_003,Grocery,194,379.07,0,472,0
2022-01-23,SKU_003,Grocery,259,383.6,0,374,0
2022-01-24,SKU_003,Grocery,167,332.22,0,497,0
2022-01-25,SKU_003,Grocery,192,328.36,0,246,0
2022-01-26,SKU_003,Grocery,198,374.27,0,371,0
2022-01-27,SKU_003,Grocery,210,325.81,0,471,0
2022-01-28,SKU_003,Grocery,214,365.25,0,146,0
2022-01-29,SKU_003,Grocery,247,344.15,0,265,0
2022-01-30,SKU_003,Grocery,244,335.58,0,174,0
2022-01-31,SKU_003,Grocery,176,357.47,0,333,0
2022-02-01,SKU_003,Grocery,171,330.47,0,488,0
2022-02-02,SKU_003,Grocery,226,337.92,0,278,0
2022-02-03,SKU_003,Grocery,192,362.02,0,238,0
2022-02-04,SKU_003,Grocery,224,374.55,0,335,0
2022-02-05,SKU_003,Grocery,242,368.41,0,363,0
2022-02-06,SKU_003,Grocery,254,333.61,0,242,0
2022-02-07,SKU_003,Grocery,164,375.98,0,354,0
2022-02-08,SKU_003,Grocery,182,314.59,0,381,0
2022-02-09,SKU_003,Grocery,227,380.69,0,233,0
2022-02-10,SKU_003,Grocery,191,371.86,0,471,0
2022-02-11,SKU_003,Grocery,222,383.33,0,231,0
2022-02-12,SKU_003,Grocery,226,318.86,0,132,0
2022-02-13,SKU_003,Grocery,226,343.99,0,234,0
2022-02-14,SKU_003,Grocery,188,340.41,0,71,0
2022-02-15,SKU_003,Grocery,168,382.33,0,175,0
2022-02-16,SKU_003,Grocery,160,321.55,0,80,0
2022-02-17,SKU_003,Grocery,200,337.78,0,451,0
2022-02-18,SKU_003,Grocery,180,336.46,0,256,0
2022-02-19,SKU_003,Grocery,221,368.76,0,327,0
2022-02-20,SKU_003,Grocery,222,336.87,0,340,0
2022-02-21,SKU_003,Grocery,221,367.21,0,434,0
2022-02-22,SKU_003,Grocery,205,319.53,0,228,0
2022-02-23,SKU_003,Grocery,228,347.36,0,326,0
2022-02-24,SKU_003,Grocery,198,373.71,0,217,0
2022-02-25,SKU_003,Grocery,206,328.92,0,114,0
2022-02-26,SKU_003,Grocery,242,315.1,0,236,0
2022-02-27,SKU_003,Grocery,267,376.1,0,477,0
2022-02-28,SKU_003,Grocery,203,375.41,0,255,0
2022-03-01,SKU_003,Grocery,252,352.11,0,376,0
2022-03-02,SKU_003,Grocery,235,327.66,0,130,0
2022-03-03,SKU_003,Grocery,217,349.23,0,375,0
2022-03-04,SKU_003,Grocery,182,360.4,0,288,0
2022-03-05,SKU_003,Grocery,277,352.28,0,247,0
2022-03-06,SKU_003,Grocery,230,327.08,0,72,0
2022-03-07,SKU_003,Grocery,215,333.22,0,440,0
2022-03-08,SKU_003,Grocery,220,373.63,0,268,0
2022-03-09,SKU_003,Grocery,223,380.26,0,366,0
2022-03-10,SKU_003,Grocery,228,349.57,0,343,0
2022-03-11,SKU_003,Grocery,202,340.74,0,383,0
2022-03-12,SKU_003,Grocery,274,357.97,0,462,0
2022-03-13,SKU_003,Grocery,240,324.29,0,218,0
2022-03-14,SKU_003,Grocery,235,371.75,0,336,0
2022-03-15,SKU_003,Grocery,206,370.52,0,440,0
2022-03-16,SKU_003,Grocery,207,360.96,0,55,0
2022-03-17,SKU_003,Grocery,228,338.95,0,120,0
2022-03-18,SKU_003,Grocery,213,352.63,0,493,0
2022-03-19,SKU_003,Grocery,261,323.33,0,123,0
2022-03-20,SKU_003,Grocery,244,353.49,0,253,0
2022-03-21,SKU_003,Grocery,207,356.05,0,90,0
2022-03-22,SKU_003,Grocery,235,363.84,0,369,0
2022-03-23,SKU_003,Grocery,206,346.84,0,491,0
2022-03-24,SKU_003,Grocery,196,361.83,0,327,0
2022-03-25,SKU_003,Grocery,219,319.14,0,252,0
2022-03-26,SKU_003,Grocery,246,330.91,0,215,0
2022-03-27,SKU_003,Grocery,232,328.21,0,393,0
2022-03-28,SKU_003,Grocery,194,320.37,0,278,0
2022-03-29,SKU_003,Grocery,187,373.35,0,401,0
2022-03-30,SKU_003,Grocery,181,335.58,0,386,0
2022-03-31,SKU_003,Grocery,202,321.88,0,355,0
2022-04-01,SKU_003,Grocery,209,375.84,0,201,0
2022-04-02,SKU_003,Grocery,276,319.75,0,450,0
2022-04-03,SKU_003,Grocery,234,378.07,0,131,0
2022-04-04,SKU_003,Grocery,194,328.15,0,63,0
2022-04-05,SKU_003,Grocery,188,380.55,0,453,0
2022-04-06,SKU_003,Grocery,227,354.8,0,96,0
2022-04-07,SKU_003,Grocery,198,329.94,0,68,0
2022-04-08,SKU_003,Grocery,170,320.18,0,75,0
2022-04-09,SKU_003,Grocery,207,381.22,0,387,0
2022-04-10,SKU_003,Grocery,226,371.99,0,180,0
2022-04-11,SKU_003,Grocery,217,353.81,0,466,0
2022-04-12,SKU_003,Grocery,198,344.17,0,233,0
2022-04-13,SKU_003,Grocery,187,373.32,0,404,0
2022-04-14,SKU_003,Grocery,165,382.91,0,405,0
2022-04-15,SKU_003,Grocery,206,365.87,0,449,0
2022-04-16,SKU_003,Grocery,255,316.97,0,359,0
2022-04-17,SKU_003,Grocery,233,342.15,0,193,0
2022-04-18,SKU_003,Grocery,201,345.53,0,206,0
2022-04-19,SKU_003,Grocery,248,347.62,0,120,0
2022-04-20,SKU_003,Grocery,190,366.41,0,348,0
2022-04-21,SKU_003,Grocery,208,347.93,0,170,0
2022-04-22,SKU_003,Grocery,185,347.79,0,112,0
2022-04-23,SKU_003,Grocery,246,341.73,0,51,0
2022-04-24,SKU_003,Grocery,225,343.91,0,335,0
2022-04-25,SKU_003,Grocery,249,361.61,0,285,0
2022-04-26,SKU_003,Grocery,217,322.72,0,461,0
2022-04-27,SKU_003,Grocery,191,315.64,0,136,0
2022-04-28,SKU_003,Grocery,202,331.02,0,328,0
2022-04-29,SKU_003,Grocery,183,365.62,0,325,0
2022-04-30,SKU_003,Grocery,238,364.92,0,436,0
2022-05-01,SKU_003,Grocery,282,373.82,0,127,0
2022-05-02,SKU_003,Grocery,202,354.13,0,211,0
2022-05-03,SKU_003,Grocery,204,348.81,0,405,0
2022-05-04,SKU_003,Grocery,218,322.43,0,61,0
2022-05-05,SKU_003,Grocery,211,336.84,0,120,0
2022-05-06,SKU_003,Grocery,225,352.87,0,68,0
2022-05-07,SKU_003,Grocery,262,320.25,0,353,0
2022-05-08,SKU_003,Grocery,237,338.96,0,118,0
2022-05-09,SKU_003,Grocery,198,325.65,0,72,0
2022-05-10,SKU_003,Grocery,178,369.17,0,58,0
2022-05-11,SKU_003,Grocery,181,328.88,0,454,0
2022-05-12,SKU_003,Grocery,214,366.31,0,426,0
2022-05-13,SKU_003,Grocery,226,360.65,0,84,0
2022-05-14,SKU_003,Grocery,249,335.48,0,63,0
2022-05-15,SKU_003,Grocery,226,320.57,0,83,0
2022-05-16,SKU_003,Grocery,216,317.79,0,171,0
2022-05-17,SKU_003,Grocery,207,370.75,0,306,0
2022-05-18,SKU_003,Grocery,201,353.5,0,53,0
2022-05-19,SKU_003,Grocery,215,363.78,0,170,0
2022-05-20,SKU_003,Grocery,187,381.79,0,246,0
2022-05-21,SKU_003,Grocery,228,337.02,0,316,0
2022-05-22,SKU_003,Grocery,257,357.61,0,432,0
2022-05-23,SKU_003,Grocery,193,333.62,0,173,0
2022-05-24,SKU_003,Grocery,175,350.35,0,59,0
2022-05-25,SKU_003,Grocery,192,368.15,0,411,0
2022-05-26,SKU_003,Grocery,220,344.55,0,63,0
2022-05-27,SKU_003,Grocery,213,370.3,0,285,0
2022-05-28,SKU_003,Grocery,258,338.32,0,216,0
2022-05-29,SKU_003,Grocery,240,334.19,0,459,0
2022-05-30,SKU_003,Grocery,222,365.55,0,295,0
2022-05-31,SKU_003,Grocery,196,373.58,0,495,0
2022-06-01,SKU_003,Grocery,221,314.94,0,194,0
2022-06-02,SKU_003,Grocery,193,336.76,0,169,0
2022-06-03,SKU_003,Grocery,208,381.98,0,297,0
2022-06-04,SKU_003,Grocery,234,346.04,0,338,0
2022-06-05,SKU_003,Grocery,229,344.05,0,489,0
2022-06-06,SKU_003,Grocery,199,373.13,0,347,0
2022-06-07,SKU_003,Grocery,237,327.71,0,159,0
2022-06-08,SKU_003,Grocery,196,382.59,0,74,0
2022-06-09,SKU_003,Grocery,227,322.42,0,275,0
2022-06-10,SKU_003,Grocery,176,340.83,0,336,0
2022-06-11,SKU_003,Grocery,208,317.25,0,281,0
